"direccion","lat","lon"
"GORRITI 5567, CABA, Argentina",-34.5852081,-58.4366129
"HOMERO 593, CABA, Argentina",-34.6439145244898,-58.4938009918367
"GUEMES 3800, CABA, Argentina",-34.5874316,-58.415638
"GASCON 1699, CABA, Argentina",-34.5903344,-58.4223036
"DON BOSCO 3564, CABA, Argentina",-34.6121783204082,-58.4161709204082
"15 DE NOVIEMBRE DE 1889 1805, CABA, Argentina",-34.6315287,-58.3908891
"CHARCAS 2802, CABA, Argentina",-34.5941823,-58.4062115
"BACACAY 2561, CABA, Argentina",-34.6270215265306,-58.4660307142857
"PIEDRAS 303, CABA, Argentina",-34.611802722449,-58.377715122449
"ESTADO PLURINACIONAL DE BOLIVIA 3597, CABA, Argentina",-34.6295665,-58.4655426
"DEFENSA 596, CABA, Argentina",-34.6147133,-58.3716957
"ALVAREZ JONTE 2400, CABA, Argentina",-34.5992865,-58.4682236
"MONTEVIDEO 134, CABA, Argentina",-34.6074362632653,-58.3893638714286
"CORRIENTES AV. 4573, CABA, Argentina",-34.6041224,-58.4053431
"AZCUENAGA 39, CABA, Argentina",-34.6092767469388,-58.4004282530612
"CHIVILCOY 1951, CABA, Argentina",-34.6160523081633,-58.4972464530612
"RIVADAVIA AV. 4983, CABA, Argentina",-34.6204106,-58.4412692
"JURAMENTO 1373, CABA, Argentina",-34.5557939755102,-58.4463992795918
"IRIGOYEN 1673, CABA, Argentina",-34.6253398916667,-58.5202774333333
"ECHENAGUCIA 1040, CABA, Argentina",-34.6304909693878,-58.5168373081633
"ASAMBLEA AV. 444, CABA, Argentina",-34.63356475,-58.43185425
"BAHIA BLANCA 1606, CABA, Argentina",-34.6192412612245,-58.4916774632653
"CIUDAD DE LA PAZ 1891, CABA, Argentina",-34.5645852265306,-58.4558548857143
"BERUTI 3599, CABA, Argentina",-34.5852946,-58.4123327
"HUMBOLDT 1550, CABA, Argentina",-34.585872,-58.436753
"PARAGUAY 4302, CABA, Argentina",-34.586154,-58.422464
"CHARCAS 4306, CABA, Argentina",-34.5836852183673,-58.4232500938775
"FITZ ROY 1941, CABA, Argentina",-34.5823227,-58.4341108
"BRASIL 1499, CABA, Argentina",-34.6285455,-58.3868949
"BELGRANO 3001, CABA, Argentina",-34.5613076,-58.4565454
"SANABRIA 2124, CABA, Argentina",-34.6167478,-58.501852
"SANTIAGO DEL ESTERO 1955, CABA, Argentina",-34.6304776122449,-58.3842358367347
"CATAMARCA 895, CABA, Argentina",-34.6200471469388,-58.4049343346939
"ASAMBLEA AV. 892, CABA, Argentina",-34.6350081857143,-58.4370991
"MOLDES 2912, CABA, Argentina",-34.556781877551,-58.4655431836735
"FRAGATA PRESIDENTE SARMIENTO 1104, CABA, Argentina",-34.6118912938775,-58.4549140510204
"HONDURAS 5538, CABA, Argentina",-34.58093,-58.4404179
"SANCHEZ DE BUSTAMANTE 730, CABA, Argentina",-34.6017909142857,-58.4142129714286
"SUPERI 2339, CABA, Argentina",-34.5655288,-58.4684525
"SAN PEDRITO AV. 250, CABA, Argentina",-34.630944,-58.4704936
"MIRANDA 4402, CABA, Argentina",-34.6189779,-58.4994215
"DIRECTORIO AV. 506, CABA, Argentina",-34.62815925,-58.4339749166667
"EUCLIDES 4880, CABA, Argentina",-34.641207177551,-58.4953498653061
"JURAMENTO AV. 2710, CABA, Argentina",-34.5612702,-58.4572823
"PAVON 2559, CABA, Argentina",-34.6272834326531,-58.4008015816326
"BLANCO ENCALADA 4907, CABA, Argentina",-34.5746339469388,-58.4850031346939
"GAONA AV. 3501, CABA, Argentina",-34.6204453,-58.4744458
"FRAY JUSTO SANTA MARIA DE ORO 2707, CABA, Argentina",-34.5772326020408,-58.4223293959184
"PICHINCHA 2103, CABA, Argentina",-34.6232137,-58.3975718
"HUMBERTO 1° 1985, CABA, Argentina",-34.6203507,-58.3663452
"MELINCUE 3219, CABA, Argentina",-34.6030346020408,-58.4944824122449
"CASTELLI 294, CABA, Argentina",-34.6066601081633,-58.4047425469388
"LA PAMPA 2556, CABA, Argentina",-34.5657800040816,-58.4556516795918
"SIMBRON 4851, CABA, Argentina",-34.6119159693878,-58.5171076938776
"CONSTITUCION 1374, CABA, Argentina",-34.624246,-58.3836324
"BUCARELLI 2315, CABA, Argentina",-34.5760212857143,-58.4877092857143
"LAPRIDA 1246, CABA, Argentina",-34.5943176653061,-58.4076308857143
"11 DE SEPTIEMBRE DE 1888 3524, CABA, Argentina",-34.5461458,-58.4611099653061
"NICARAGUA 4345, CABA, Argentina",-34.5900153795918,-58.4227238408163
"HELGUERA 530, CABA, Argentina",-34.6255924571429,-58.4751509428571
"BACACAY 4730, CABA, Argentina",-34.6343183714286,-58.4930837
"RIVADAVIA AV. 8860, CABA, Argentina",-34.6204106,-58.4412692
"ARREGUI 4000, CABA, Argentina",-34.6128842,-58.4985392394884
"15 DE NOVIEMBRE DE 1889 1199, CABA, Argentina",-34.6307712,-58.3825107
"RIVADAVIA AV. 3849, CABA, Argentina",-34.6204106,-58.4412692
"RIVADAVIA AV. 5225, CABA, Argentina",-34.6204106,-58.4412692
"PATRON 6347, CABA, Argentina",-34.6472904244898,-58.5147051204082
"ASUNCION 2337, CABA, Argentina",-34.5881047244898,-58.4905881653061
"JUJUY AV. 23, CABA, Argentina",-34.6151161,-58.404768
"RIVADAVIA AV. 4532, CABA, Argentina",-34.6204106,-58.4412692
"HERRERA 1655, CABA, Argentina",-34.6463541346939,-58.3756287122449
"BERUTI 3551, CABA, Argentina",-34.5855004612245,-58.4120479816327
"COSTA RICA 6043, CABA, Argentina",-34.5790117142857,-58.4392190285714
"MURGUIONDO 552, CABA, Argentina",-34.6446814102041,-58.5171786122449
"MONTEVIDEO 446, CABA, Argentina",-34.6033696,-58.3894539
"RIVERA INDARTE AV. 3344, CABA, Argentina",-34.6300861,-58.4622302
"PAVON 2594, CABA, Argentina",-34.6274721836735,-58.401085922449
"AVENIDA DE LOS INCAS 4561, CABA, Argentina",-34.5818642340909,-58.4753042886364
"TUCUMAN 238, CABA, Argentina",-34.600825055102,-58.3708831183673
"CAMPANA 3977, CABA, Argentina",-34.54461855,-58.4730557467636
"SAN BLAS 4577, CABA, Argentina",-34.6232219510204,-58.4995512408163
"SAN PEDRO 3958, CABA, Argentina",-34.6432025142857,-58.474287
"RAFAELA 4643, CABA, Argentina",-34.6389620142857,-58.4923336857143
"MONROE 3852, CABA, Argentina",-34.5670601326531,-58.4737610265306
"SEGUROLA AV. 1301, CABA, Argentina",-34.6237864,-58.4949832
"ALVAREZ JONTE AV. 4439, CABA, Argentina",-34.602965,-58.4704336
"COBO AV. 1593, CABA, Argentina",-34.6402742,-58.4239452
"COBO AV. 1199, CABA, Argentina",-34.6402742,-58.4239452
"RIVADAVIA AV. 9017, CABA, Argentina",-34.6204106,-58.4412692
"CABILDO AV. 2256, CABA, Argentina",-34.5606381,-58.4581274
"SAN LUIS 2752, CABA, Argentina",-34.5999027734694,-58.404816677551
"VIAMONTE 960, CABA, Argentina",-34.6002464081633,-58.3804995265306
"ECHEVERRIA 2631, CABA, Argentina",-34.5642035,-58.4581314
"CONSTITUCION 1270, CABA, Argentina",-34.6247567897959,-58.383888577551
"IRIGOYEN 2187, CABA, Argentina",-34.6213447326531,-58.5254659163265
"WHITE 19, CABA, Argentina",-34.6370026244898,-58.4936363979592
"ECHEVERRIA 4888, CABA, Argentina",-34.57738965,-58.478832875
"BAEZ 512, CABA, Argentina",-34.5708743346939,-58.4333748469388
"SANTIAGO DEL ESTERO 1022, CABA, Argentina",-34.6201699367347,-58.3842653387755
"VARELA AV. 963, CABA, Argentina",-34.6621052,-58.4340818
"AREVALO 1989, CABA, Argentina",-34.5786826,-58.4376354541861
"ROJAS 2294, CABA, Argentina",-34.5979714945359,-58.4557117634587
"BEAUCHEF 577, CABA, Argentina",-34.6239738979592,-58.4332761428571
"ALVAREZ JONTE AV. 5760, CABA, Argentina",-34.6090356,-58.4831897
"CONSTITUCION 1392, CABA, Argentina",-34.624246,-58.3836324
"PIEDRAS 535, CABA, Argentina",-34.6144158020408,-58.3776040612245
"TINOGASTA 4498, CABA, Argentina",-34.6092161836735,-58.5100650408163
"CASTELLI 104, CABA, Argentina",-34.6086991755102,-58.4047595591837
"LAPRIDA 1242, CABA, Argentina",-34.594367277551,-58.4076539142857
"NAVARRO 5276, CABA, Argentina",-34.6132905,-58.5251422857143
"JUJUY AV. 2179, CABA, Argentina",-34.6238418,-58.4027603
"QUIRNO 431, CABA, Argentina",-34.6364251836735,-58.4689400408163
"QUEVEDO 3305, CABA, Argentina",-34.6121998510204,-58.5176666816327
"CUENCA 2870, CABA, Argentina",-34.6033079734694,-58.4939360285714
"SANCHEZ DE BUSTAMANTE 1063, CABA, Argentina",-34.5984757183673,-58.4132887122449
"BESARES 3599, CABA, Argentina",-34.5498087,-58.4824596
"PAVON 2217, CABA, Argentina",-34.6267513163265,-58.3959531408163
"SAN NICOLAS 1371, CABA, Argentina",-34.6044631,-58.3844969
"CASTELLI 266, CABA, Argentina",-34.6069256795918,-58.4047628326531
"CORRALES VIEJOS 20, CABA, Argentina",-34.6373811653061,-58.4051029265306
"MORETO 175, CABA, Argentina",-34.6383288755102,-58.4905033795918
"ESMERALDA 700, CABA, Argentina",-34.6001523,-58.3782982
"NAHUEL HUAPI 4401, CABA, Argentina",-34.5672243,-58.48174
"ESTADOS UNIDOS 910, CABA, Argentina",-34.618566177551,-58.378936977551
"MORENO 1370, CABA, Argentina",-34.6123081816327,-58.3856746285714
"CARABOBO AV. 56, CABA, Argentina",-34.6273616,-58.4562122
"QUEVEDO 3365, CABA, Argentina",-34.611689,-58.5171247
"MEDINA 32, CABA, Argentina",-34.6369672228571,-58.4931694571429
"HONDURAS AV. 3999, CABA, Argentina",-34.5851501,-58.4345243
"ESTADO DE ISRAEL AV. 4717, CABA, Argentina",-34.6020928,-58.4320089
"RIVADAVIA AV. 10110, CABA, Argentina",-34.6204106,-58.4412692
"LAVALLE 868, CABA, Argentina",-34.6025030102041,-58.3790472204082
"LA PAMPA 2612, CABA, Argentina",-34.5660974836735,-58.4562231102041
"CRAMER AV. 1811, CABA, Argentina",-34.5650048,-58.4612294
"PASTEUR 511, CABA, Argentina",-34.6031795163265,-58.3994757795918
"CRAMER AV. 1796, CABA, Argentina",-34.5650048,-58.4612294
"VIAMONTE 2999, CABA, Argentina",-34.6005678,-58.4074423
"SANCHEZ DE BUSTAMANTE 1015, CABA, Argentina",-34.5989401428571,-58.4134055285714
"BAIGORRIA 5511, CABA, Argentina",-34.6220248083333,-58.519116925
"CASTELLI 237, CABA, Argentina",-34.6071806918367,-58.4046426530612
"CARABOBO AV. 325, CABA, Argentina",-34.6308459693878,-58.4548875265306
"LA PAMPA 2767, CABA, Argentina",-34.5667489510204,-58.4576648530612
"ANDONAEGUI 1138, CABA, Argentina",-34.5890236734694,-58.4781652244898
"LAVALLE 870, CABA, Argentina",-34.6025756,-58.3790645
"ELCANO 2711, CABA, Argentina",-34.5676470469388,-58.4575901061224
"MEXICO 1544, CABA, Argentina",-34.6156266285714,-58.3881079571429
"GODOY CRUZ 2883, CABA, Argentina",-34.5770580040816,-58.4236357387755
"BLANCO ENCALADA 2551, CABA, Argentina",-34.5599976081633,-58.4605738816327
"PALPA 3480, CABA, Argentina",-34.5795480081633,-58.4527951571429
"TINOGASTA 3943, CABA, Argentina",-34.6055156428571,-58.5042273285714
"ALVAREZ JONTE AV. 4409, CABA, Argentina",-34.6090356,-58.4831897
"ESTADO DE ISRAEL AV. 4799, CABA, Argentina",-34.6020928,-58.4320089
"BILLINGHURST 1689, CABA, Argentina",-34.5910753613636,-58.4106764295455
"DIRECTORIO AV. 2135, CABA, Argentina",-34.632226155102,-58.4570459795918
"BAHIA BLANCA 3803, CABA, Argentina",-34.6007671306122,-58.5094839346939
"CORRIENTES AV. 4912, CABA, Argentina",-34.6041224,-58.4053431
"ARENALES 2968, CABA, Argentina",-34.5904467461538,-58.4068082589744
"CHIVILCOY 2041, CABA, Argentina",-34.615144944898,-58.4982602857143
"AYACUCHO 474, CABA, Argentina",-34.5886320324324,-58.3898424675676
"CONSTITUCION 1402, CABA, Argentina",-34.624246,-58.3836324
"CORTINA 2402, CABA, Argentina",-34.619749,-58.5260009
"BOLIVAR 689, CABA, Argentina",-34.6159917,-58.3731612
"LA PAMPA 2619, CABA, Argentina",-34.5660193122449,-58.4564093081633
"CORRIENTES AV. 488, CABA, Argentina",-34.6033574408163,-58.3736210040816
"AVENIDA GARCIA DEL RIO 3003, CABA, Argentina",-34.5495216,-58.47546
"FRAGATA PRESIDENTE SARMIENTO 2142, CABA, Argentina",-34.6009666122449,-58.4591862653061
"CERVANTES 907, CABA, Argentina",-34.629480744898,-58.4990960571429
"SEGUROLA AV. 2082, CABA, Argentina",-34.6173486183674,-58.5031871102041
"AGUIRRE 129, CABA, Argentina",-34.6006959714286,-58.4326882428571
"PAYSANDU 1828, CABA, Argentina",-34.603969425,-58.4585018125
"BACACAY 3288, CABA, Argentina",-34.6297296959184,-58.4754238897959
"VALLE 902, CABA, Argentina",-34.6251032,-58.4407706
"QUIRNO 11, CABA, Argentina",-34.6314133714286,-58.4711370367347
"GASCON 801, CABA, Argentina",-34.6014881,-58.4238165
"GASCON 694, CABA, Argentina",-34.6031043653061,-58.4242474040816
"RIVADAVIA AV. 8851, CABA, Argentina",-34.6204106,-58.4412692
"GORRITI 4955, CABA, Argentina",-34.5896234836735,-58.4306504979592
"11 DE SEPTIEMBRE DE 1888 3530, CABA, Argentina",-34.5461143,-58.4611330285714
"JURAMENTO AV. 2693, CABA, Argentina",-34.5612702,-58.4572823
"RIVADAVIA AV. 7002, CABA, Argentina",-34.6204106,-58.4412692
"CORRIENTES AV. 2954, CABA, Argentina",-34.6041224,-58.4053431
"ARENALES 2802, CABA, Argentina",-34.5918433,-58.4053141
"BARCO CENTENERA del 482, CABA, Argentina",-34.6247054673469,-58.4405589632653
"PEPIRI 1535, CABA, Argentina",-34.6561104693878,-58.4060418959184
"HONDURAS AV. 3844, CABA, Argentina",-34.5851501,-58.4345243
"CORDOBA AV. 2429, CABA, Argentina",-34.5991974,-58.4039401
"AVENIDA LA PLATA 320, CABA, Argentina",-34.6185959,-58.428289
"SANTIAGO DEL ESTERO 1660, CABA, Argentina",-34.62767835,-58.38426125
"GUEMES 4299, CABA, Argentina",-34.5833189,-58.4210562
"ALVAREZ JONTE AV. 4317, CABA, Argentina",-34.6090356,-58.4831897
"BARCO CENTENERA del 428, CABA, Argentina",-34.6242340693878,-58.4406074530612
"GARCIA DEL RIO 3262, CABA, Argentina",-34.5509143,-58.4772354
"REPUBLICA DOMINICANA 3396, CABA, Argentina",-34.5907797190476,-58.4139521333333
"PARANA 921, CABA, Argentina",-34.5980767040816,-58.3881666612245
"LOPE DE VEGA AV. 651, CABA, Argentina",-34.6169112,-58.5210404504216
"ECUADOR 488, CABA, Argentina",-34.6044670612245,-58.408031877551
"GORRITI 4532, CABA, Argentina",-34.5926341020408,-58.4264485306122
"AGUERO 1595, CABA, Argentina",-34.5918589122449,-58.4072407081633
"BOLIVAR 1502, CABA, Argentina",-34.6255653,-58.372561
"PARAGUAY 2385, CABA, Argentina",-34.5977744,-58.4017872
"LIMA 1795, CABA, Argentina",-34.6288779877551,-58.3814497836735
"EL SALVADOR 5720, CABA, Argentina",-34.5823555020408,-58.4367123632653
"HUMBERTO 1° 1615, CABA, Argentina",-34.6203507,-58.3663452
"DELGADO 880, CABA, Argentina",-34.5784035918367,-58.4538583469388
"SARAZA 1094, CABA, Argentina",-34.6383288367347,-58.432349244898
"TINOGASTA 4472, CABA, Argentina",-34.6090235714286,-58.5097405714286
"ARENALES 2882, CABA, Argentina",-34.5912684285714,-58.4059504693878
"AGUIRRE 101, CABA, Argentina",-34.6008814,-58.4325111
"IRALA 980, CABA, Argentina",-34.637662244898,-58.3663984285714
"ARREGUI AV. 6372, CABA, Argentina",-34.6284581285714,-58.5237154
"TUCUMAN 713, CABA, Argentina",-34.6011072265306,-58.3770164918367
"LAVALLE 1459, CABA, Argentina",-34.6027872836735,-58.3874302163265
"GUEMES 3240, CABA, Argentina",-34.5906494530612,-58.4108213040816
"ALVAREZ JONTE AV. 4202, CABA, Argentina",-34.6090356,-58.4831897
"SALCEDO 3410, CABA, Argentina",-34.6334600877551,-58.4132477673469
"NAZCA AV. 1995, CABA, Argentina",-34.630944,-58.4704936
"ECUADOR 460, CABA, Argentina",-34.6047122040816,-58.4081295918367
"COSTA RICA 5833, CABA, Argentina",-34.5807429877551,-58.4370218428571
"COSTA RICA 5466, CABA, Argentina",-34.5837121571429,-58.4334605979592
"SANCHEZ DE LORIA 238, CABA, Argentina",-34.6129363061224,-58.4131648571429
"BOLIVAR 1520, CABA, Argentina",-34.6257494693878,-58.3725487489796
"CORRALES VIEJOS 88, CABA, Argentina",-34.6380243897959,-58.4049530489796
"TANDIL 6754, CABA, Argentina",-34.6630116877551,-58.5035709816327
"ITAQUI 3266, CABA, Argentina",-34.6623640408163,-58.4440128367347
"DEAN FUNES 1971, CABA, Argentina",-34.6340368142857,-58.4044782
"BAHIA BLANCA 105, CABA, Argentina",-34.63217445,-58.4808556
"LAS HERAS GENERAL AV. 1938, CABA, Argentina",-34.5875522,-58.3972196
"BAIGORRIA 4870, CABA, Argentina",-34.6157925632653,-58.5113273938776
"GUATEMALA 4899, CABA, Argentina",-34.5848739,-58.4262029
"LOPE DE VEGA AV. 448, CABA, Argentina",-34.6169112,-58.5210404504216
"GUISE 1952, CABA, Argentina",-34.5903171333333,-58.4126081
"BOULOGNE SUR MER 569, CABA, Argentina",-34.6036262469388,-58.4063272816327
"CUENCA 2839, CABA, Argentina",-34.6034207469388,-58.4936480571429
"NICARAGUA 5965, CABA, Argentina",-34.5787141653061,-58.4371582979592
"MIRALLA 2665, CABA, Argentina",-34.6628802979592,-58.4822159
"DIRECTORIO AV. 2647, CABA, Argentina",-34.6343843530612,-58.4641104408163
"DON BOSCO 3415, CABA, Argentina",-34.6115667714286,-58.4143432428571
"3 DE FEBRERO 2240, CABA, Argentina",-34.5580057,-58.4533377
"CIUDAD DE LA PAZ 2153, CABA, Argentina",-34.5620580285714,-58.4580412163265
"3 DE FEBRERO 1295, CABA, Argentina",-34.567136844898,-58.4452205959184
"LAURELES ARGENTINOS 5056, CABA, Argentina",-34.6160571428571,-58.5146826510204
"MONTEVIDEO 917, CABA, Argentina",-34.5981837040816,-58.3896673428571
"CUZCO 176, CABA, Argentina",-34.6374920545455,-58.5280290212121
"CORRIENTES AV. 2970, CABA, Argentina",-34.6041224,-58.4053431
"VARELA AV. 1050, CABA, Argentina",-34.6560011,-58.4386088969133
"SANTO DOMINGO 4030, CABA, Argentina",-34.6557252571429,-58.4065973428571
"CIUDAD DE LA PAZ 655, CABA, Argentina",-34.5718093755102,-58.4453050081633
"BERMUDEZ 3015, CABA, Argentina",-34.6125728,-58.5183744714286
"LAPRIDA 1271, CABA, Argentina",-34.5939985195652,-58.4073551565217
"LA PAMPA 2521, CABA, Argentina",-34.5654969510204,-58.4555296306122
"RAFAELA 4676, CABA, Argentina",-34.6391288040816,-58.4927131122449
"RIVADAVIA AV. 7370, CABA, Argentina",-34.6204106,-58.4412692
"CIUDAD DE LA PAZ 792, CABA, Argentina",-34.5712746428571,-58.4465679612245
"MONTES DE OCA AV. 2090, CABA, Argentina",-34.6391945,-58.3743331
"MONROE 1946, CABA, Argentina",-34.5559114183673,-58.4556734387755
"LACARRA AV. 3470, CABA, Argentina",-34.6690371,-58.4433577
"CIUDAD DE LA PAZ 2141, CABA, Argentina",-34.5621535142857,-58.4579639510204
"BESARES 4099, CABA, Argentina",-34.5521052,-58.4870342
"VERA 1100, CABA, Argentina",-34.593869,-58.442691
"MENDOZA 1810, CABA, Argentina",-34.5579826,-58.4521366
"LAFUENTE AV. 834, CABA, Argentina",-34.6394405306122,-58.4640916530612
"AGUIRRE 123, CABA, Argentina",-34.6007357061224,-58.4326502836735
"SEGUROLA AV. 1722, CABA, Argentina",-34.620359955102,-58.4996303632653
"ALVAREZ JONTE AV. 4820, CABA, Argentina",-34.6090356,-58.4831897
"CORRIENTES AV. 4752, CABA, Argentina",-34.6041224,-58.4053431
"LEIVA 3950, CABA, Argentina",-34.5888189979592,-58.4471429795918
"ARCOS 2146, CABA, Argentina",-34.5599442530612,-58.4542971755102
"QUIRNO 941, CABA, Argentina",-34.6425608734694,-58.4642752959184
"YERBAL 1440, CABA, Argentina",-34.6229479306122,-58.4504072367347
"BATALLA DEL PARI 916, CABA, Argentina",-34.6026772142857,-58.4566062
"BULNES 2052, CABA, Argentina",-34.5875829938775,-58.4112999938775
"SUIPACHA 1322, CABA, Argentina",-34.5925724714286,-58.3801556040816
"CALLAO AV. 1074, CABA, Argentina",-34.604451,-58.3927552
"AYACUCHO 1501, CABA, Argentina",-34.5917666,-58.3937363
"RIVADAVIA AV. 3204, CABA, Argentina",-34.6204106,-58.4412692
"SALTA 1094, CABA, Argentina",-34.6208647830508,-58.3828522847458
"CORREA 2903, CABA, Argentina",-34.545503755102,-58.4775101632653
"RIVADAVIA AV. 6249, CABA, Argentina",-34.6204106,-58.4412692
"MENDOZA AV. 5234, CABA, Argentina",-34.5606301,-58.4579641130398
"RIOBAMBA 1014, CABA, Argentina",-34.5970018367347,-58.3948622857143
"JUNIN 1555, CABA, Argentina",-34.5905248,-58.3943211632653
"PIEDRAS 764, CABA, Argentina",-34.6169995244898,-58.3773073897959
"DON BOSCO 3552, CABA, Argentina",-34.6121411938775,-58.4160191938776
"CRAMER 3921, CABA, Argentina",-34.5482304489796,-58.4746767142857
"AVENIDA DEL LIBERTADOR 6430, CABA, Argentina",-34.5528214,-58.4512888
"DE LAS CIENCIAS 950, CABA, Argentina",-34.6318189408163,-58.4407334142857
"DEAN FUNES 528, CABA, Argentina",-34.6166009565657,-58.4067611080808
"SAN JOSE 1679, CABA, Argentina",-34.6281099183673,-58.3857925306122
"REPUBLICA BOLIVARIANA DE VENEZUELA 1981, CABA, Argentina",-34.6150222,-58.3942927081633
"SALTA 952, CABA, Argentina",-34.619161444898,-58.3829215020408
"AVENIDA SANTA FE 2496, CABA, Argentina",-34.59463652,-58.402211152
"PAVON 2534, CABA, Argentina",-34.6274140204082,-58.4005201469388
"HOLMBERG 2501, CABA, Argentina",-34.5687999,-58.4772352
"ALLENDE 2934, CABA, Argentina",-34.6137846666667,-58.5126026666667
"VIAMONTE 2335, CABA, Argentina",-34.6010959171456,-58.4002129355598
"AUSTRIA 1726, CABA, Argentina",-34.5905939428571,-58.4077176244898
"CASTELLI 226, CABA, Argentina",-34.6073050673469,-58.4047918122449
"LA PAMPA 2492, CABA, Argentina",-34.5654137693878,-58.4550383653061
"RIVADAVIA AV. 7033, CABA, Argentina",-34.6204106,-58.4412692
"COSTA RICA 5468, CABA, Argentina",-34.5837043714286,-58.4334697510204
"ESTADOS UNIDOS 465, CABA, Argentina",-34.61844415,-58.3727423116
"NAZCA AV. 25, CABA, Argentina",-34.5942583,-58.4949735
"AVELLANEDA AV. 3478, CABA, Argentina",-34.6282892346939,-58.4783874244898
"MILTON 462, CABA, Argentina",-34.6330605877551,-58.4989227693878
"AZCUENAGA 1150, CABA, Argentina",-34.594617755102,-58.3997486938775
"LAS HERAS GENERAL AV. 2273, CABA, Argentina",-34.5875522,-58.3972196
"NUÑEZ 2800, CABA, Argentina",-34.5520947,-58.4708681
"CASTILLO 1502, CABA, Argentina",-34.5874764,-58.4425369
"RIVADAVIA AV. 3186, CABA, Argentina",-34.6204106,-58.4412692
"EL SALVADOR 4999, CABA, Argentina",-34.5874114,-58.42996
"SIMBRON 4861, CABA, Argentina",-34.6119816632653,-58.5172091326531
"BOGOTA 361, CABA, Argentina",-34.6143492791667,-58.4371965
"LA RIOJA 557, CABA, Argentina",-34.6170662857143,-58.408305
"ECUADOR 1177, CABA, Argentina",-34.5964790755102,-58.4046244040816
"PIEDRAS 1998, CABA, Argentina",-34.6306756408163,-58.3720137816327
"GALVAN 3073, CABA, Argentina",-34.5672192469388,-58.4870909081633
